,SJ,Date,PM10.SJ,PM25.SJ,Address.SJ,IG,PM10.IG,PM25.IG,Address.IG,GC,PM10.GC,PM25.GC,Address.GC
4947,서울 중구,2018072603,30,22,서울특별시 중구 덕수궁길 15,인천 강화군,25,21,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,34,24,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
4948,서울 중구,2018072604,28,18,서울특별시 중구 덕수궁길 15,인천 강화군,32,22,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,34,24,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
4949,서울 중구,2018072605,29,17,서울특별시 중구 덕수궁길 15,인천 강화군,27,21,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,33,25,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
4950,서울 중구,2018072606,37,20,서울특별시 중구 덕수궁길 15,인천 강화군,32,23,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,25,22.90506975,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
4951,서울 중구,2018072607,43,27,서울특별시 중구 덕수궁길 15,인천 강화군,31,22,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,34,23,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
4952,서울 중구,2018072608,39,24,서울특별시 중구 덕수궁길 15,인천 강화군,34,28,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,27,22.90506975,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
4953,서울 중구,2018072609,39,24,서울특별시 중구 덕수궁길 15,인천 강화군,36,27,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,35,32,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
4954,서울 중구,2018072610,39,23,서울특별시 중구 덕수궁길 15,인천 강화군,34,25,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,27,22.90506975,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
4955,서울 중구,2018072611,42,26,서울특별시 중구 덕수궁길 15,인천 강화군,35,32,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,33,27,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
4956,서울 중구,2018072612,40,25,서울특별시 중구 덕수궁길 15,인천 강화군,36,34,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,30,26,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
4957,서울 중구,2018072613,39,27,서울특별시 중구 덕수궁길 15,인천 강화군,35,32,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,27,22.90506975,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
4958,서울 중구,2018072614,39,28,서울특별시 중구 덕수궁길 15,인천 강화군,38.50195833,19.54642314,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,32,24,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
4959,서울 중구,2018072615,45,33,서울특별시 중구 덕수궁길 15,인천 강화군,38.50195833,19.54642314,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,33,22,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
4960,서울 중구,2018072616,55,37,서울특별시 중구 덕수궁길 15,인천 강화군,38.50195833,19.54642314,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,30,20,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
4961,서울 중구,2018072617,51,33,서울특별시 중구 덕수궁길 15,인천 강화군,34,28,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,37,23,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
4962,서울 중구,2018072618,51,34,서울특별시 중구 덕수궁길 15,인천 강화군,30,25,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,40,24,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
4963,서울 중구,2018072619,52,34,서울특별시 중구 덕수궁길 15,인천 강화군,30,26,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,41,26,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
4964,서울 중구,2018072620,52,33,서울특별시 중구 덕수궁길 15,인천 강화군,32,27,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,41,26,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
4965,서울 중구,2018072621,51,32,서울특별시 중구 덕수궁길 15,인천 강화군,32,24,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,42,29,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
4966,서울 중구,2018072622,52,29,서울특별시 중구 덕수궁길 15,인천 강화군,31,26,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,45,32,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
4967,서울 중구,2018072623,54,31,서울특별시 중구 덕수궁길 15,인천 강화군,31,25,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,39,28,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
4968,서울 중구,2018072624,50,32,서울특별시 중구 덕수궁길 15,인천 강화군,29,26,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,32,22,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
4969,서울 중구,2018072701,50,31,서울특별시 중구 덕수궁길 15,인천 강화군,32,24,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,40,29,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
4970,서울 중구,2018072702,41,28,서울특별시 중구 덕수궁길 15,인천 강화군,32,26,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,40,27,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
4971,서울 중구,2018072703,41,31,서울특별시 중구 덕수궁길 15,인천 강화군,35,29,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,37,28,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
4972,서울 중구,2018072704,47,31,서울특별시 중구 덕수궁길 15,인천 강화군,35,28,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,41,29,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
4973,서울 중구,2018072705,55,33,서울특별시 중구 덕수궁길 15,인천 강화군,32,27,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,35,25,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
4974,서울 중구,2018072706,50,33,서울특별시 중구 덕수궁길 15,인천 강화군,30,26,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,38,26,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
4975,서울 중구,2018072707,48,35,서울특별시 중구 덕수궁길 15,인천 강화군,30,24,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,41,29,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
4976,서울 중구,2018072708,51,34,서울특별시 중구 덕수궁길 15,인천 강화군,29,27,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,38,32,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
4977,서울 중구,2018072709,62,33,서울특별시 중구 덕수궁길 15,인천 강화군,33,28,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,40,29,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
4978,서울 중구,2018072710,58,36,서울특별시 중구 덕수궁길 15,인천 강화군,36,28,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,38,37,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
4979,서울 중구,2018072711,51,31,서울특별시 중구 덕수궁길 15,인천 강화군,36,29,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,45,38,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
4980,서울 중구,2018072712,50,31,서울특별시 중구 덕수궁길 15,인천 강화군,31,25,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,51,40,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
4981,서울 중구,2018072713,44,29,서울특별시 중구 덕수궁길 15,인천 강화군,32,26,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,39,37,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
4982,서울 중구,2018072714,59,41,서울특별시 중구 덕수궁길 15,인천 강화군,37,26,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,35,27,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
4983,서울 중구,2018072715,75,50,서울특별시 중구 덕수궁길 15,인천 강화군,30,26,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,41,30,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
4984,서울 중구,2018072716,68,47,서울특별시 중구 덕수궁길 15,인천 강화군,32,26,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,40,26,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
4985,서울 중구,2018072717,67,48,서울특별시 중구 덕수궁길 15,인천 강화군,31,25,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,39,26,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
4986,서울 중구,2018072718,53,37,서울특별시 중구 덕수궁길 15,인천 강화군,30,24,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,49,28,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
4987,서울 중구,2018072719,49,35,서울특별시 중구 덕수궁길 15,인천 강화군,27,24,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,47,32,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
4988,서울 중구,2018072720,48,31,서울특별시 중구 덕수궁길 15,인천 강화군,29,24,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,56,37,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
4989,서울 중구,2018072721,43,27,서울특별시 중구 덕수궁길 15,인천 강화군,27,22,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,51,33,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
4990,서울 중구,2018072722,46,28,서울특별시 중구 덕수궁길 15,인천 강화군,29,25,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,40,33,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
4991,서울 중구,2018072723,37,26,서울특별시 중구 덕수궁길 15,인천 강화군,26,24,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,43,32,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
4992,서울 중구,2018072724,46,29,서울특별시 중구 덕수궁길 15,인천 강화군,29,24,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,40,28,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
4993,서울 중구,2018072801,47,27,서울특별시 중구 덕수궁길 15,인천 강화군,28,25,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,47,26,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
4994,서울 중구,2018072802,48,31,서울특별시 중구 덕수궁길 15,인천 강화군,32,25,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,34,24,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
4995,서울 중구,2018072803,45,29,서울특별시 중구 덕수궁길 15,인천 강화군,30,25,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,38,27,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
4996,서울 중구,2018072804,50,35,서울특별시 중구 덕수궁길 15,인천 강화군,29,26,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,30,24,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
4997,서울 중구,2018072805,54,33,서울특별시 중구 덕수궁길 15,인천 강화군,29,24,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,30,24,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
4998,서울 중구,2018072806,51,36,서울특별시 중구 덕수궁길 15,인천 강화군,29,25,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,32,22,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
4999,서울 중구,2018072807,50,36,서울특별시 중구 덕수궁길 15,인천 강화군,32,28,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,30,24,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
5000,서울 중구,2018072808,54,37,서울특별시 중구 덕수궁길 15,인천 강화군,34,30,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,24,23,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
5001,서울 중구,2018072809,56,36,서울특별시 중구 덕수궁길 15,인천 강화군,41,32,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,23,21,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
5002,서울 중구,2018072810,62,42,서울특별시 중구 덕수궁길 15,인천 강화군,37,33,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,23,22.90506975,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
5003,서울 중구,2018072811,54,37,서울특별시 중구 덕수궁길 15,인천 강화군,39,31,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,27,24,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
5004,서울 중구,2018072812,52,35,서울특별시 중구 덕수궁길 15,인천 강화군,35,29,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,35,19,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
5005,서울 중구,2018072813,61,42,서울특별시 중구 덕수궁길 15,인천 강화군,33,30,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,20,18,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
5006,서울 중구,2018072814,52,36,서울특별시 중구 덕수궁길 15,인천 강화군,41,30,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,22,13,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
5007,서울 중구,2018072815,47,34,서울특별시 중구 덕수궁길 15,인천 강화군,33,34,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,25,15,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
5008,서울 중구,2018072816,29,21,서울특별시 중구 덕수궁길 15,인천 강화군,35,34,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,23,16,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
5009,서울 중구,2018072817,33,23,서울특별시 중구 덕수궁길 15,인천 강화군,47,27,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,32,18,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
5010,서울 중구,2018072818,34,23,서울특별시 중구 덕수궁길 15,인천 강화군,42,15,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,26,18,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
5011,서울 중구,2018072819,42,32,서울특별시 중구 덕수궁길 15,인천 강화군,20,7,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,27,14,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
5012,서울 중구,2018072820,48,33,서울특별시 중구 덕수궁길 15,인천 강화군,24,12,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,25,16,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
5013,서울 중구,2018072821,42,34,서울특별시 중구 덕수궁길 15,인천 강화군,18,13,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,19,14,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
5014,서울 중구,2018072822,31,23,서울특별시 중구 덕수궁길 15,인천 강화군,20,13,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,30,16,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
5015,서울 중구,2018072823,30,19,서울특별시 중구 덕수궁길 15,인천 강화군,24,13,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,25,18,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
5016,서울 중구,2018072824,26,18,서울특별시 중구 덕수궁길 15,인천 강화군,23,11,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,27,15,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
5017,서울 중구,2018072901,22,19,서울특별시 중구 덕수궁길 15,인천 강화군,24,11,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,24,16,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
5018,서울 중구,2018072902,24,18,서울특별시 중구 덕수궁길 15,인천 강화군,24,14,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,24,18,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
5019,서울 중구,2018072903,27,19,서울특별시 중구 덕수궁길 15,인천 강화군,29,17,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,26,16,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
5020,서울 중구,2018072904,26,19,서울특별시 중구 덕수궁길 15,인천 강화군,28,18,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,21,14,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
5021,서울 중구,2018072905,27,17,서울특별시 중구 덕수궁길 15,인천 강화군,30,17,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,19,14,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
5022,서울 중구,2018072906,24,18,서울특별시 중구 덕수궁길 15,인천 강화군,28,19,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,29,12,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
5023,서울 중구,2018072907,25,14,서울특별시 중구 덕수궁길 15,인천 강화군,26,15,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,18,13,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
5024,서울 중구,2018072908,21,15,서울특별시 중구 덕수궁길 15,인천 강화군,24,18,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,10,22.90506975,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
5025,서울 중구,2018072909,16,15,서울특별시 중구 덕수궁길 15,인천 강화군,23,14,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,17,15,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
5026,서울 중구,2018072910,14,10,서울특별시 중구 덕수궁길 15,인천 강화군,25,17,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,20,9,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
5027,서울 중구,2018072911,13,9,서울특별시 중구 덕수궁길 15,인천 강화군,18,13,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,19,8,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
5028,서울 중구,2018072912,14,10,서울특별시 중구 덕수궁길 15,인천 강화군,22,14,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,20,9,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
5029,서울 중구,2018072913,16,13,서울특별시 중구 덕수궁길 15,인천 강화군,22,12,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,20,10,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
5030,서울 중구,2018072914,13,9,서울특별시 중구 덕수궁길 15,인천 강화군,22,17,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,21,8,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
5031,서울 중구,2018072915,14,10,서울특별시 중구 덕수궁길 15,인천 강화군,16,15,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,11,8,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
5032,서울 중구,2018072916,14,9,서울특별시 중구 덕수궁길 15,인천 강화군,21,10,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,18,8,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
5033,서울 중구,2018072917,15,10,서울특별시 중구 덕수궁길 15,인천 강화군,23,9,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,16,9,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
5034,서울 중구,2018072918,15,10,서울특별시 중구 덕수궁길 15,인천 강화군,22,10,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,15,9,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
5035,서울 중구,2018072919,17,12,서울특별시 중구 덕수궁길 15,인천 강화군,20,10,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,13,8,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
5036,서울 중구,2018072920,18,13,서울특별시 중구 덕수궁길 15,인천 강화군,21,11,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,19,8,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
5037,서울 중구,2018072921,18,13,서울특별시 중구 덕수궁길 15,인천 강화군,20,9,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,13,10,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
5038,서울 중구,2018072922,13,7,서울특별시 중구 덕수궁길 15,인천 강화군,16,8,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,11,8,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
5039,서울 중구,2018072923,10,8,서울특별시 중구 덕수궁길 15,인천 강화군,12,9,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,10,7,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
5040,서울 중구,2018072924,10,6,서울특별시 중구 덕수궁길 15,인천 강화군,16,9,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,12,8,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
5041,서울 중구,2018073001,7,5,서울특별시 중구 덕수궁길 15,인천 강화군,15,7,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,16,8,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
5042,서울 중구,2018073002,12,5,서울특별시 중구 덕수궁길 15,인천 강화군,17,9,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,10,6,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
5043,서울 중구,2018073003,8,4,서울특별시 중구 덕수궁길 15,인천 강화군,16,8,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,15,4,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
5044,서울 중구,2018073004,9,6,서울특별시 중구 덕수궁길 15,인천 강화군,18,10,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,5,4,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
5045,서울 중구,2018073005,11,4,서울특별시 중구 덕수궁길 15,인천 강화군,19,8,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,16,4,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
5046,서울 중구,2018073006,10,6,서울특별시 중구 덕수궁길 15,인천 강화군,12,7,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,8,6,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
5047,서울 중구,2018073007,10,3,서울특별시 중구 덕수궁길 15,인천 강화군,15,8,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,11,5,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
5048,서울 중구,2018073008,11,5,서울특별시 중구 덕수궁길 15,인천 강화군,15,7,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,7,5,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
5049,서울 중구,2018073009,9,7,서울특별시 중구 덕수궁길 15,인천 강화군,15,10,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,8,6,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
5050,서울 중구,2018073010,8,4,서울특별시 중구 덕수궁길 15,인천 강화군,16,6,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,5,3,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
5051,서울 중구,2018073011,11,5,서울특별시 중구 덕수궁길 15,인천 강화군,18,5,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,12,3,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
5052,서울 중구,2018073012,10,4,서울특별시 중구 덕수궁길 15,인천 강화군,13,3,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,9,6,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
5053,서울 중구,2018073013,9,6,서울특별시 중구 덕수궁길 15,인천 강화군,11,3,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,13,4,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
5054,서울 중구,2018073014,35.15008484,21.32652434,서울특별시 중구 덕수궁길 15,인천 강화군,13,4,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,6,1,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
5055,서울 중구,2018073015,35.15008484,21.32652434,서울특별시 중구 덕수궁길 15,인천 강화군,15,5,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,10,1,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
5056,서울 중구,2018073016,4,1,서울특별시 중구 덕수궁길 15,인천 강화군,17,2,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,12,1,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
5057,서울 중구,2018073017,8,5,서울특별시 중구 덕수궁길 15,인천 강화군,19,5,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,7,3,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
5058,서울 중구,2018073018,10,8,서울특별시 중구 덕수궁길 15,인천 강화군,15,4,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,5,4,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
5059,서울 중구,2018073019,8,7,서울특별시 중구 덕수궁길 15,인천 강화군,10,3,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,11,3,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
5060,서울 중구,2018073020,17,13,서울특별시 중구 덕수궁길 15,인천 강화군,9,5,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,14,2,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
5061,서울 중구,2018073021,16,11,서울특별시 중구 덕수궁길 15,인천 강화군,15,8,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,14,4,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
5062,서울 중구,2018073022,11,7,서울특별시 중구 덕수궁길 15,인천 강화군,11,3,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,12,5,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
5063,서울 중구,2018073023,8,5,서울특별시 중구 덕수궁길 15,인천 강화군,12,7,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,15,10,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
5064,서울 중구,2018073024,8,5,서울특별시 중구 덕수궁길 15,인천 강화군,16,6,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,6,22.90506975,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
5065,서울 중구,2018073101,10,4,서울특별시 중구 덕수궁길 15,인천 강화군,49,9,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,12,6,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
5066,서울 중구,2018073102,10,6,서울특별시 중구 덕수궁길 15,인천 강화군,49,7,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,12,6,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
5067,서울 중구,2018073103,13,7,서울특별시 중구 덕수궁길 15,인천 강화군,17,6,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,7,5,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
5068,서울 중구,2018073104,14,8,서울특별시 중구 덕수궁길 15,인천 강화군,14,9,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,8,3,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
5069,서울 중구,2018073105,16,9,서울특별시 중구 덕수궁길 15,인천 강화군,21,6,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,9,2,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
5070,서울 중구,2018073106,13,9,서울특별시 중구 덕수궁길 15,인천 강화군,20,7,인천 강화군 송해면 전망대로 29(솔정리),강원 춘천시,2,22.90506975,강원 춘천시 중앙로길 135(중앙로 3가 67-1)
